term_id,item_id,label,neg_ratio,sample_seed
TERM_ec30e101,ITEM_6b0dcbcab152,1,1,42
TERM_8eb18fb1,ITEM_629bbe1f56f5,1,1,42
TERM_564f5ba4,ITEM_ff41f9221840,1,1,42
TERM_038c1a0e,ITEM_734b1516b5a3,1,1,42
TERM_85c36ce3,ITEM_cdb6bc6c0621,1,1,42
TERM_80a0ecf5,ITEM_3ab797c87617,0,1,42
TERM_ee5d93e8,ITEM_76572990ddc4,0,1,42
TERM_f64149f3,ITEM_8e4c47674822,0,1,42
TERM_84456eca,ITEM_b8b6fcb59b29,1,1,42
TERM_ddd5a9ce,ITEM_f2f36e7f2661,1,1,42
TERM_e8b0d31e,ITEM_d8115430c141,0,1,42
TERM_7f6b6d00,ITEM_4a2b8c30f7ba,1,1,42
TERM_51c3f8e1,ITEM_c32cbe7cb54c,1,1,42
TERM_b585a9b7,ITEM_8b61a06b2267,1,1,42
TERM_0905259d,ITEM_799a9c33fa93,1,1,42
TERM_42ce7fae,ITEM_4f11fc9eae3e,0,1,42
TERM_bcbea9b3,ITEM_5880197054fb,1,1,42
TERM_4814ac47,ITEM_a141e59e5530,1,1,42
TERM_e68f49bd,ITEM_05dabcb13942,1,1,42
TERM_d8fcef73,ITEM_ce47e6676340,0,1,42
TERM_90887443,ITEM_f6036b44492b,0,1,42
TERM_ad1f43ab,ITEM_f740910b8533,1,1,42
TERM_3d0ee943,ITEM_6ad068978f18,0,1,42
TERM_d1a17006,ITEM_3e30f7e34169,0,1,42
TERM_211beee9,ITEM_51af31b0922c,0,1,42
TERM_94893e9a,ITEM_77f6199df11d,1,1,42
TERM_c1e2d1ba,ITEM_6a5a4307c51e,1,1,42
TERM_399685ce,ITEM_496339e5882c,0,1,42
TERM_24da8801,ITEM_f1a7ca79cafe,1,1,42
TERM_f6a3cf08,ITEM_743ed77ac762,0,1,42
TERM_5a898d67,ITEM_9ca4555e4570,0,1,42
TERM_699b2a52,ITEM_582240cde16f,1,1,42
TERM_5b99aac7,ITEM_f57307f36eba,0,1,42
TERM_e3867f47,ITEM_a564a1a7523c,1,1,42
TERM_e99b6945,ITEM_5c265de16961,1,1,42
TERM_129c7937,ITEM_08c2e9c1bec4,0,1,42
TERM_9e9002db,ITEM_e86cbd4dd413,1,1,42
TERM_87b7c9f2,ITEM_2cf4b25075e0,0,1,42
TERM_cdfebadd,ITEM_8b834ae4b15d,0,1,42
TERM_7cfbc1bc,ITEM_feb3d9448d44,0,1,42
TERM_a838da68,ITEM_e32d82d339da,1,1,42
TERM_21153fcb,ITEM_c3812a350d14,1,1,42
TERM_3b560147,ITEM_f5ebad8188f0,1,1,42
TERM_e3867f47,ITEM_d2b75ea39362,1,1,42
TERM_5f5b858b,ITEM_a82a4fd8578d,1,1,42
TERM_33b1b655,ITEM_a079c9a9397e,0,1,42
TERM_8d2775ee,ITEM_e6a1582988e6,0,1,42
TERM_7c32025d,ITEM_872455b18637,1,1,42
TERM_4cd58968,ITEM_ebea8576674a,1,1,42
TERM_16254351,ITEM_5072708e2542,1,1,42
TERM_196fc93e,ITEM_b83d98a5c55c,1,1,42
TERM_ff2b5644,ITEM_ba01faf6986d,0,1,42
TERM_cfc1c3ea,ITEM_19e7e31adb5d,1,1,42
TERM_2b809620,ITEM_9873511e0e01,0,1,42
TERM_796e238e,ITEM_b7e706c2a0b8,0,1,42
TERM_3d3a183a,ITEM_9b820ec40d5a,0,1,42
TERM_e051b2d7,ITEM_335f8c7ca07f,0,1,42
TERM_ed00a6c9,ITEM_1e01a550fdf0,1,1,42
TERM_71d557bd,ITEM_d2d696e86563,0,1,42
TERM_3b7c2fd3,ITEM_b9fd975c3aca,0,1,42
TERM_ba83127d,ITEM_4cb5766c7c27,1,1,42
TERM_0f1c2ef3,ITEM_fecd91b5033a,0,1,42
TERM_c06e0e48,ITEM_9d0d2e289e5b,1,1,42
TERM_040f0724,ITEM_6866c80a67c2,0,1,42
TERM_1181f160,ITEM_1c1f1fe08240,0,1,42
TERM_28c3fdaf,ITEM_140248d6945f,0,1,42
TERM_b3ed05e2,ITEM_2c72b86a3dc8,1,1,42
TERM_02e9f845,ITEM_70a693a91e71,0,1,42
TERM_e701fad4,ITEM_999c491fcbdf,1,1,42
TERM_49bf4992,ITEM_3d83989b5397,1,1,42
TERM_1471b02f,ITEM_d53ece8de7ae,0,1,42
TERM_e632a9ca,ITEM_b5cd11b3c8a0,0,1,42
TERM_d6b68d12,ITEM_6cc04e35a98c,0,1,42
TERM_252f82ed,ITEM_0b1c565aab8c,0,1,42
TERM_6bf5754a,ITEM_454daf5a80ae,0,1,42
TERM_179587de,ITEM_4746f4840831,0,1,42
TERM_a6cb6ab4,ITEM_0a9532e9fb7b,0,1,42
TERM_821fb1c0,ITEM_81a2bd403d62,1,1,42
TERM_c714a46b,ITEM_e105f6c480fa,1,1,42
TERM_9a6328c5,ITEM_3725cd958cbb,0,1,42
TERM_71a838ae,ITEM_d976f1e5e6db,1,1,42
TERM_a070b017,ITEM_14cfdfae0dc3,1,1,42
TERM_99739192,ITEM_13353290a6ce,1,1,42
TERM_225e0b37,ITEM_dca2e52b91b5,0,1,42
TERM_168287d3,ITEM_44247a24b65f,0,1,42
TERM_1141d98c,ITEM_041408b7b11a,1,1,42
TERM_e577982c,ITEM_8e532804bfd7,0,1,42
TERM_111a1f7a,ITEM_14aaafc9b422,1,1,42
TERM_5f959ff0,ITEM_67002739973a,0,1,42
TERM_deda2866,ITEM_457720928be5,0,1,42
TERM_01659650,ITEM_42e14bc39f31,1,1,42
TERM_b9f13f35,ITEM_83dde1e16afd,0,1,42
TERM_52ceab02,ITEM_4cfcd2dbbc0d,1,1,42
TERM_f81af387,ITEM_f26053c1ec31,0,1,42
TERM_0d0bc9ac,ITEM_8aa51ba3c125,1,1,42
TERM_099182ba,ITEM_be52d71b602b,0,1,42
TERM_07410812,ITEM_03133a8eab9f,1,1,42
TERM_14493a01,ITEM_c784ad666552,0,1,42
TERM_870fe848,ITEM_2542a8787877,0,1,42
TERM_e3867f47,ITEM_6568da8c5d2c,1,1,42
TERM_5a66c9ce,ITEM_c66dcf3a894e,1,1,42
TERM_2776a1e2,ITEM_2c3b36336875,0,1,42
TERM_4186a043,ITEM_a5bd815212ac,1,1,42
TERM_61ac43a9,ITEM_ea3270dd2824,0,1,42
TERM_0d0bc9ac,ITEM_cb44bda88e4a,1,1,42
TERM_ee9d08cb,ITEM_84cc02b9a3ce,0,1,42
TERM_10ae357f,ITEM_441302e662ff,1,1,42
TERM_39ca2bb8,ITEM_210564582ab1,0,1,42
TERM_44e99f40,ITEM_763d64532084,0,1,42
TERM_ed600a6f,ITEM_e39959194585,1,1,42
TERM_7786dc59,ITEM_1bae1493f42b,1,1,42
TERM_32d665d2,ITEM_b1231e039b1a,1,1,42
TERM_0ad69a89,ITEM_940950490c43,0,1,42
TERM_4522732b,ITEM_7eed1160c7d2,0,1,42
TERM_88b3cda0,ITEM_9f944ff7638e,0,1,42
TERM_49cd5230,ITEM_daedf7f1570a,1,1,42
TERM_91f1eb5d,ITEM_b2aeb24fb7b3,1,1,42
TERM_75e583de,ITEM_678b59184bb8,1,1,42
TERM_4347314a,ITEM_f827aebdf2a2,1,1,42
TERM_85d083b8,ITEM_dd1d15ec60e0,1,1,42
TERM_4ec30eda,ITEM_05a5284d64a9,0,1,42
TERM_37e3644a,ITEM_43f89462e03b,1,1,42
TERM_eb99c434,ITEM_60c5db9b18b3,0,1,42
TERM_6175d7d1,ITEM_a272341f8001,1,1,42
TERM_4b4e4657,ITEM_1d6e93ca0037,0,1,42
TERM_d016b621,ITEM_b49743e65167,1,1,42
TERM_ed00a6c9,ITEM_59e5130d5d0d,0,1,42
TERM_01f1f93f,ITEM_8ea478087b1a,0,1,42
TERM_71ecdaeb,ITEM_f99b1576718e,0,1,42
TERM_a14f12a8,ITEM_4d3ad2f90543,0,1,42
TERM_6b580125,ITEM_76ab4491da1a,0,1,42
TERM_25053871,ITEM_d2584143e339,0,1,42
TERM_ca02d3dd,ITEM_5d527dc88acd,0,1,42
TERM_c0dc1c77,ITEM_2121dbc4f0a4,1,1,42
TERM_444693a1,ITEM_ea143fe0c98b,1,1,42
TERM_1eda316f,ITEM_29ed4190650c,0,1,42
TERM_3e9fdd78,ITEM_8f9145c61950,1,1,42
TERM_d6d33b9f,ITEM_402c82f9ccb0,0,1,42
TERM_50b1c1c1,ITEM_598e7921392e,0,1,42
TERM_b67443b2,ITEM_97a05e38a262,1,1,42
TERM_dd5a7066,ITEM_42a57e4ee36a,0,1,42
TERM_1b1d5488,ITEM_386b4869e916,0,1,42
TERM_3f8d1840,ITEM_2faf4fe48372,0,1,42
TERM_8ff295f3,ITEM_c136deeec485,1,1,42
TERM_c4267ea5,ITEM_bcd12c2fe293,0,1,42
TERM_99739192,ITEM_177e11667742,1,1,42
TERM_ae1dcb8a,ITEM_6c6fedf5cee7,1,1,42
TERM_c8034ba1,ITEM_f1035ee91e52,0,1,42
TERM_4653a2c2,ITEM_aef74ab76162,0,1,42
TERM_1823ab95,ITEM_5675a0dada36,1,1,42
TERM_c704baf9,ITEM_b47b46e67a3a,1,1,42
TERM_fe64f9e0,ITEM_9b809b360a21,1,1,42
TERM_f2062e53,ITEM_067b3525a784,1,1,42
TERM_5d451963,ITEM_f0cbc9db2aac,1,1,42
TERM_52be35fc,ITEM_7e5a95f8dada,0,1,42
TERM_ea7e56bf,ITEM_583249113f5a,1,1,42
TERM_0a18b234,ITEM_fa51f5df5a8e,1,1,42
TERM_f3cba195,ITEM_de0a6c9a3249,1,1,42
TERM_34275f3d,ITEM_2b61d7d6aca6,1,1,42
TERM_ba83127d,ITEM_d9dc10893234,0,1,42
TERM_c75cea6b,ITEM_24a01ed9b24f,1,1,42
TERM_b27ae94e,ITEM_a1b0edd7858c,0,1,42
TERM_427ee1a1,ITEM_5d53c9419fbb,0,1,42
TERM_cd8cdcb3,ITEM_de967d733c01,1,1,42
TERM_5f02e184,ITEM_c97d1c1f5cb1,0,1,42
TERM_fe1c5744,ITEM_8687a6c9f308,0,1,42
TERM_ed00a6c9,ITEM_42bbf326fdba,1,1,42
TERM_3c63d25b,ITEM_b9fc3b9c0319,0,1,42
TERM_8b688f1b,ITEM_89da9fb900e1,1,1,42
TERM_28e3c749,ITEM_2704e3241df2,1,1,42
TERM_5acf19f9,ITEM_8d0082ab0112,0,1,42
TERM_5942e4f5,ITEM_c2564699a3ae,1,1,42
TERM_a6522dc8,ITEM_c3d245998740,0,1,42
TERM_174cc32e,ITEM_b5c315da08a1,0,1,42
TERM_a992eb4d,ITEM_3a2384399bdd,1,1,42
TERM_5f852202,ITEM_debb5f6bd3a6,1,1,42
TERM_c90efdfd,ITEM_5acbfd330687,0,1,42
TERM_84b4c9a2,ITEM_0ac7dcd8c090,0,1,42
TERM_a4c412a6,ITEM_dd609f22dfec,1,1,42
TERM_bb73bfd4,ITEM_541c13bb047a,0,1,42
TERM_82f997fb,ITEM_051b1f1a0f4b,0,1,42
TERM_c7c28bac,ITEM_bb5ca3a96d28,0,1,42
TERM_501b0f07,ITEM_1f8d4bf2d757,1,1,42
TERM_a9c40215,ITEM_b7d613973af3,1,1,42
TERM_95dee5f0,ITEM_bb9f1833f803,0,1,42
TERM_4b00e402,ITEM_23dd775103a6,1,1,42
TERM_ba534796,ITEM_2c65751d26d9,1,1,42
TERM_539b8c33,ITEM_93ab12626f32,1,1,42
TERM_3853500b,ITEM_7832ebca8283,1,1,42
TERM_16a34b97,ITEM_752723d0988f,0,1,42
TERM_67ca2b92,ITEM_f825577824e4,0,1,42
TERM_e2e52f71,ITEM_9c04e686b1e2,1,1,42
TERM_3fc6db4e,ITEM_9aef5cc98dd6,1,1,42
TERM_531c3244,ITEM_ac6e21286881,1,1,42
TERM_cc860d5a,ITEM_d063e26d796f,1,1,42
TERM_3cb5dd5d,ITEM_43871f23034b,0,1,42
TERM_57a2bd70,ITEM_1ecdc23794bd,1,1,42
TERM_4ebb388a,ITEM_c54f43dd3d53,0,1,42
TERM_598fac54,ITEM_1b4cbf875cb9,0,1,42
TERM_3d0ee943,ITEM_9c3a1dade42c,1,1,42
TERM_d745ed74,ITEM_9d72d9f3c284,0,1,42
TERM_c5ad51ca,ITEM_3bc74cb342f4,0,1,42
TERM_fc6a1e30,ITEM_915d89323938,1,1,42
TERM_46acccaa,ITEM_3859869585ae,1,1,42
TERM_f1250583,ITEM_2a02cc71d858,0,1,42
TERM_07de2d5d,ITEM_03d002b5de2b,0,1,42
TERM_6079f885,ITEM_27c6f38b9f17,1,1,42
TERM_2d82a620,ITEM_b6abca6fd6ff,1,1,42
TERM_8e7014d2,ITEM_e36201a685c7,1,1,42
TERM_2950415d,ITEM_b46a576b4e7f,1,1,42
TERM_7f3e3de5,ITEM_e32ade0fb237,1,1,42
TERM_6bb266e8,ITEM_57254b58c16d,0,1,42
TERM_b40851e1,ITEM_2ebe351eb5b6,0,1,42
TERM_492e08cf,ITEM_c709df04984b,1,1,42
TERM_19374dae,ITEM_d5508c663927,1,1,42
TERM_6d23d300,ITEM_32211b5e3af9,0,1,42
TERM_6d314b01,ITEM_34a1f639d03f,0,1,42
TERM_e66c7609,ITEM_d29759ce225e,0,1,42
TERM_d42fb809,ITEM_f4ce44987e94,0,1,42
TERM_5ef9a37a,ITEM_107cf64cf4e8,1,1,42
TERM_129c7937,ITEM_1a43809644f0,1,1,42
TERM_24b70392,ITEM_856976a2af45,0,1,42
TERM_2bee1b2d,ITEM_bc85341cef4e,1,1,42
TERM_33e36c4d,ITEM_6959c92635a9,0,1,42
TERM_f5e474f1,ITEM_d0e208f27e5f,0,1,42
TERM_0a4896ef,ITEM_24feb8d091c9,0,1,42
TERM_ac85b3c8,ITEM_a30e13fb3b07,1,1,42
TERM_fa734593,ITEM_b9d690fc5ad8,0,1,42
TERM_29e26f0b,ITEM_7d47c1c4da97,0,1,42
TERM_424918a0,ITEM_3b112522376a,1,1,42
TERM_0ada5191,ITEM_22e1867fe30b,0,1,42
TERM_17adcb83,ITEM_ac43fef0d44e,0,1,42
TERM_67ca2b92,ITEM_c5cafbeccdb8,0,1,42
TERM_ad7fb0b5,ITEM_b9649e11d54f,1,1,42
TERM_a6b0669d,ITEM_c81e78f039a7,0,1,42
TERM_11698cb5,ITEM_50f09316f287,1,1,42
TERM_c2508802,ITEM_91e120af50c6,0,1,42
TERM_f9bf4be7,ITEM_68958a0d1754,1,1,42
TERM_15bb9cc2,ITEM_cf499bbb4d3e,1,1,42
TERM_acd55554,ITEM_df8a39b72bdf,1,1,42
TERM_e4dad9e1,ITEM_d857cef8ade8,1,1,42
TERM_ee28abcd,ITEM_7804a14c5a78,1,1,42
TERM_87566e59,ITEM_e95ff25613a0,0,1,42
TERM_33a5b714,ITEM_d381f7a65aaa,0,1,42
TERM_47d61edc,ITEM_582224633626,1,1,42
TERM_70eb1e41,ITEM_c39b296e4214,0,1,42
TERM_56ae36af,ITEM_e3145fbef7da,0,1,42
TERM_1fe9dd6a,ITEM_f764ab555238,0,1,42
TERM_a2585530,ITEM_df40d0ad8d09,1,1,42
TERM_5fdf0243,ITEM_f467e64a08b1,0,1,42
TERM_2134c8d0,ITEM_404a6191c61b,0,1,42
TERM_68b77604,ITEM_6d1aafac4304,1,1,42
TERM_794620de,ITEM_785ae4772e3f,1,1,42
TERM_0b1fb028,ITEM_82d6d0e168e2,1,1,42
TERM_1eda316f,ITEM_2aafdd602c9f,1,1,42
TERM_a0af3490,ITEM_26d7bc8df312,1,1,42
TERM_247beb66,ITEM_0d7723df4185,1,1,42
TERM_2d57d638,ITEM_6ea94dd48620,0,1,42
TERM_13b65b3e,ITEM_48bf26043423,0,1,42
TERM_405c2092,ITEM_c02b41631685,0,1,42
TERM_f7087e0f,ITEM_501ee2fe247d,0,1,42
TERM_330ae1d0,ITEM_ed92bb0a4ffe,0,1,42
TERM_115367ca,ITEM_7c8d3c1f03f1,0,1,42
TERM_1e11b405,ITEM_1c9a5ce938fd,0,1,42
TERM_9b17dafc,ITEM_50d97408d2ed,1,1,42
TERM_d767d5d5,ITEM_f523eb75806f,0,1,42
TERM_4709b07d,ITEM_7fb74d7db5fe,1,1,42
TERM_857d8c51,ITEM_e10636fbf762,0,1,42
TERM_22e7f2c3,ITEM_de8db67646e9,0,1,42
TERM_b4a19db4,ITEM_5f07f6fe5444,1,1,42
TERM_8ca31933,ITEM_6be5a2e9d094,1,1,42
TERM_43f435d7,ITEM_7c935fb16014,1,1,42
TERM_c622e7ad,ITEM_bc235a01bbf8,1,1,42
TERM_32d665d2,ITEM_fbbe03646f25,0,1,42
TERM_5bdd8e53,ITEM_23f7eab7136e,1,1,42
TERM_b424fb1c,ITEM_60a0887c4302,1,1,42
TERM_992b9846,ITEM_901f766ffdb8,1,1,42
TERM_d5eff6d2,ITEM_fa8a130e4f98,0,1,42
TERM_899ff392,ITEM_d35278d6e631,0,1,42
TERM_16f6ccaa,ITEM_3edd402f56cf,1,1,42
TERM_a0af3490,ITEM_f3fd62758dfe,0,1,42
TERM_c487e3b6,ITEM_cdb58fbe77b1,0,1,42
TERM_880b6aa4,ITEM_3c5ac4aa5637,0,1,42
TERM_bb3d8c7b,ITEM_484bf43ba757,0,1,42
TERM_cd86fd05,ITEM_051eaf4f341a,0,1,42
TERM_a429f36d,ITEM_77ac81b072fb,1,1,42
TERM_4de026f6,ITEM_ec75808086fc,0,1,42
TERM_3810e9a8,ITEM_a82412a71745,0,1,42
TERM_18ffcd33,ITEM_ef7ece89d50c,0,1,42
TERM_02e73454,ITEM_833a30b8827f,0,1,42
TERM_2a882bde,ITEM_924ab3834a2b,0,1,42
TERM_853b4c61,ITEM_5c912badbb50,0,1,42
TERM_4ed6073d,ITEM_900ce202327a,0,1,42
TERM_5a28f1a6,ITEM_eb9f867628b2,0,1,42
TERM_5e0b6fa6,ITEM_120ad74eec02,0,1,42
TERM_d3485efd,ITEM_97131872c569,0,1,42
TERM_43dbcadc,ITEM_a504b25150ac,0,1,42
TERM_b014e01c,ITEM_8c7e966b2f87,1,1,42
TERM_b27ae94e,ITEM_065eb5009ab2,1,1,42
TERM_cfae7eec,ITEM_1d5659ddacb3,0,1,42
TERM_a0c76723,ITEM_dbd308108628,0,1,42
TERM_4e2bd182,ITEM_3a4efce6ebdf,1,1,42
TERM_e71fe17c,ITEM_067dbf6a9ae8,0,1,42
TERM_380e6145,ITEM_ec7e7a6db77d,1,1,42
TERM_661da693,ITEM_baae6cc33538,0,1,42
TERM_96e0d93a,ITEM_8a428562948a,0,1,42
TERM_c7ac56db,ITEM_54054437bcdf,1,1,42
TERM_ae2722bf,ITEM_595ba54d3c3a,1,1,42
TERM_bb351f14,ITEM_784a62116505,0,1,42
TERM_6f046a89,ITEM_b31f8bd64ce8,0,1,42
TERM_477a0730,ITEM_2e2398b5a855,0,1,42
TERM_9c3a69e6,ITEM_3ba2c239e7de,1,1,42
TERM_953f34cc,ITEM_347b9223ab6e,1,1,42
TERM_8cbcb93e,ITEM_4f34b6cc2f30,0,1,42
TERM_3c06d5e4,ITEM_2af3bda51048,0,1,42
TERM_6775d1b2,ITEM_aee33c0d30e8,1,1,42
TERM_c2c0429b,ITEM_3d0e9b3e2447,0,1,42
TERM_6e0e71a7,ITEM_17104b4707aa,0,1,42
TERM_65384fe8,ITEM_927e3f056fc3,0,1,42
TERM_8f0f4af4,ITEM_b4f63f99576b,0,1,42
TERM_868f8dcc,ITEM_530aa2977870,1,1,42
TERM_f4e74b7f,ITEM_1b94375411ec,1,1,42
TERM_8b2171af,ITEM_209af24503a2,1,1,42
TERM_754ab05c,ITEM_7d3e5af7c22d,1,1,42
TERM_62d753f4,ITEM_7d12671b9b52,1,1,42
TERM_a6a27e51,ITEM_3fdbc61a7c24,0,1,42
TERM_a992eb4d,ITEM_575f32abafda,1,1,42
TERM_0cf88624,ITEM_5f9b0f38cfbc,0,1,42
TERM_c1c12693,ITEM_9a9fd75301c2,1,1,42
TERM_64599b25,ITEM_58e76da7365b,1,1,42
TERM_55c9679b,ITEM_598ae0a08975,0,1,42
TERM_6d9ba0d3,ITEM_e4d5556f9dd5,1,1,42
TERM_35b93322,ITEM_93367b762d34,0,1,42
TERM_61bcea5b,ITEM_eb5381a2db20,0,1,42
TERM_86a82b19,ITEM_68b38afe2afa,1,1,42
TERM_a6eeba5b,ITEM_9b78df6cf364,0,1,42
TERM_20c65593,ITEM_060f111cc421,1,1,42
TERM_3d3235fe,ITEM_4e9923c47700,0,1,42
TERM_7d99959b,ITEM_51bc2399be6a,0,1,42
TERM_3fc6db4e,ITEM_5e566245fd2f,0,1,42
TERM_f0bf3d49,ITEM_0863923a6ac4,0,1,42
TERM_26dffd87,ITEM_a807c05d7b28,0,1,42
TERM_45d64a46,ITEM_26b73f5cfe7e,1,1,42
TERM_cf371258,ITEM_28815f762e29,1,1,42
TERM_ad4226b9,ITEM_57fa0013652a,1,1,42
TERM_98bd157d,ITEM_f7d7ac1b4f0c,1,1,42
TERM_8bb8e958,ITEM_7afc3591fb71,1,1,42
TERM_ca02d3dd,ITEM_aa353403db45,1,1,42
TERM_c9244904,ITEM_d3e8a4861f2d,0,1,42
TERM_32d665d2,ITEM_c02e1e1055c2,1,1,42
TERM_604c9104,ITEM_200095da9561,1,1,42
TERM_6b21023f,ITEM_4f1d5eaef988,0,1,42
TERM_3a097b50,ITEM_d204e6499afd,1,1,42
TERM_5c7c9d80,ITEM_387d6bb0c90a,1,1,42
TERM_f65dfe96,ITEM_08462c60b51a,1,1,42
TERM_eeaaa465,ITEM_635f255bae5d,0,1,42
TERM_6c82922b,ITEM_8a572b0c7f60,1,1,42
TERM_f4f3f4c8,ITEM_feebd9e9c768,1,1,42
TERM_97dcbed5,ITEM_89d14195e70c,0,1,42
TERM_5a28f1a6,ITEM_e06ce7642667,1,1,42
TERM_0c4992dd,ITEM_4e4da6d18639,1,1,42
TERM_01659650,ITEM_5e7c44b4a5d9,1,1,42
TERM_e1f72e1c,ITEM_9c7889cdf65b,0,1,42
TERM_e5c25d3a,ITEM_b3b521fb6d10,0,1,42
TERM_31534def,ITEM_99cdadf80e67,0,1,42
TERM_fdb7ed84,ITEM_a40d2dc39530,0,1,42
TERM_3675a79a,ITEM_73403a6f78a4,0,1,42
TERM_c918d481,ITEM_e5bc58158103,0,1,42
TERM_453884d9,ITEM_d4c359f91a72,1,1,42
TERM_a3cb29c7,ITEM_0b4401b914da,0,1,42
TERM_d05ade29,ITEM_167ef2ca946d,0,1,42
TERM_c1193464,ITEM_8c29ea137015,0,1,42
TERM_a3b04dc4,ITEM_2714001ec885,0,1,42
TERM_bc44d1ce,ITEM_893c9773c3f6,1,1,42
TERM_aa3e64e6,ITEM_04fd35e90bd0,0,1,42
TERM_2bdb832b,ITEM_cd3a69b75a9e,1,1,42
TERM_3b73b010,ITEM_7e41712f5447,0,1,42
TERM_1db625de,ITEM_6a3e1b42ab05,0,1,42
TERM_8b2171af,ITEM_ce31fa6b5fac,1,1,42
TERM_87b7c9f2,ITEM_4e2409b7ee67,1,1,42
TERM_da733edd,ITEM_05bcce6f164a,1,1,42
TERM_8e9d3f0a,ITEM_a9f685f75e23,1,1,42
TERM_2f751473,ITEM_e6edc8061395,0,1,42
TERM_dd26abf1,ITEM_1d67ff8c60dc,1,1,42
TERM_09851350,ITEM_2463dd928402,1,1,42
TERM_8df3e7a6,ITEM_26503637d040,0,1,42
TERM_836b9812,ITEM_20d182f91caa,1,1,42
TERM_9f3e5440,ITEM_14d8e82e072f,0,1,42
TERM_179587de,ITEM_341d4b8d53fc,0,1,42
TERM_cce67a7f,ITEM_aa6b8a0091b8,1,1,42
TERM_a6354dad,ITEM_c9031385ff8c,0,1,42
TERM_9c5bda50,ITEM_db5a64382f35,0,1,42
TERM_54e5b547,ITEM_0fe516552401,0,1,42
TERM_1104d75d,ITEM_5fed7e438e4a,0,1,42
TERM_b27ae94e,ITEM_c9f54117f8ea,1,1,42
TERM_4f9cf87a,ITEM_5bdd7e746072,1,1,42
TERM_7a212ead,ITEM_bab27b391fef,0,1,42
TERM_a62e1cb1,ITEM_f08003920780,1,1,42
TERM_f2b3c469,ITEM_1009a2f08371,1,1,42
TERM_7c59e196,ITEM_2047ceaaa98c,0,1,42
TERM_2cbd7b3a,ITEM_b4d34676785a,0,1,42
TERM_aa0b0cab,ITEM_6bea6804a986,0,1,42
TERM_36d1fd8b,ITEM_68d9d04ad267,0,1,42
TERM_993d94f3,ITEM_c33f6bb79e12,0,1,42
TERM_05970d45,ITEM_e4359d739b2d,0,1,42
TERM_80d56860,ITEM_1d8272b419f7,0,1,42
TERM_e8a970c7,ITEM_618aa2b08e05,1,1,42
TERM_18a6d20e,ITEM_e9df7a88138f,0,1,42
TERM_8b4bbdd8,ITEM_0cec32067359,0,1,42
TERM_01ff2f78,ITEM_61bfaa66d19d,0,1,42
TERM_c95d5967,ITEM_591630a642d0,1,1,42
TERM_395f77ee,ITEM_497893e8d59e,1,1,42
TERM_bbe81054,ITEM_6fd22ae98519,0,1,42
TERM_ad88e5a2,ITEM_e37b3a678fc5,1,1,42
TERM_f1063354,ITEM_abdff242757f,0,1,42
TERM_8d6ca9e7,ITEM_c328231b05ea,1,1,42
TERM_50073023,ITEM_3b294bb0b2de,0,1,42
TERM_4efca369,ITEM_c74fbdc09ff3,0,1,42
TERM_3bc914f1,ITEM_d3fef2502518,0,1,42
TERM_ed00a6c9,ITEM_e39d7ce624ff,0,1,42
TERM_da432aaf,ITEM_7eaf8a41dea1,1,1,42
TERM_66d99fe4,ITEM_f42716052a0c,1,1,42
TERM_7c67654e,ITEM_f297820edc06,0,1,42
TERM_7950924f,ITEM_4b8f34088e0d,0,1,42
TERM_fcd159bb,ITEM_ee2ba95c3b0d,0,1,42
TERM_93ec9f8d,ITEM_573c3b38e44c,1,1,42
TERM_f60a634f,ITEM_71973591f9f8,1,1,42
TERM_853b4c61,ITEM_010958a860cc,0,1,42
TERM_c7343371,ITEM_d63392ee9a6f,1,1,42
TERM_2b0227b9,ITEM_cd6a8d8d78a5,1,1,42
TERM_cc4c4ddb,ITEM_9d29291576ee,1,1,42
TERM_993f94b2,ITEM_1188703daca5,1,1,42
TERM_a704d394,ITEM_769e489d1b38,0,1,42
TERM_dbab806b,ITEM_33da679fb6e2,0,1,42
TERM_ba78e875,ITEM_177bcbffbc07,0,1,42
TERM_218e377d,ITEM_7d3c859beebe,0,1,42
TERM_869184ef,ITEM_109cdf6f3b08,1,1,42
TERM_e68f49bd,ITEM_704ea1775a90,0,1,42
TERM_fede08e5,ITEM_0588aba43149,1,1,42
TERM_754888a1,ITEM_e5fcd07a3ba1,0,1,42
TERM_33d9a4f6,ITEM_48ac70c42d0f,0,1,42
TERM_da2c56d3,ITEM_b7ecae13a0af,1,1,42
TERM_f51fa216,ITEM_e3abc883bd86,1,1,42
TERM_f90bd863,ITEM_3e327051960c,0,1,42
TERM_48a05ba0,ITEM_b5ba868437e8,0,1,42
TERM_96519d5f,ITEM_d94b75855d8a,0,1,42
TERM_6b93c899,ITEM_8db311e3ce96,1,1,42
TERM_80999645,ITEM_996a6c9a18f4,1,1,42
TERM_e35feb20,ITEM_a15abb8ffb65,0,1,42
TERM_706061f2,ITEM_4137a8e04f37,0,1,42
TERM_90fa384c,ITEM_e0ddede6a430,0,1,42
TERM_8ff295f3,ITEM_b0a0ff5aba99,0,1,42
TERM_cfc1c3ea,ITEM_fce4b7324ea6,0,1,42
TERM_0b61099a,ITEM_3eb99ed4798c,1,1,42
TERM_71c0888a,ITEM_220e963537aa,1,1,42
TERM_1f5d5a97,ITEM_66f290251f45,0,1,42
TERM_699b2a52,ITEM_a30c088c5744,0,1,42
TERM_736b2165,ITEM_1a9e8db0f7f9,0,1,42
